"id","source","category_code","category_path","cpi_category","match_method","created_at"
3128,wolt,АРАХИС И СЕМЕЧКИ 🥜,АРАХИС И СЕМЕЧКИ 🥜,Арахис (орех земляной),qwen,2026-07-07 10:41:29.106
3129,wolt,БАКАЛЕЯ / Кондитерские изделия,БАКАЛЕЯ / Кондитерские изделия,Вафли,qwen,2026-07-07 10:41:29.106
3114,wolt,АРАХИС 🥜,АРАХИС 🥜,Арахис (орех земляной),qwen,2026-07-07 10:41:29.106
3121,wolt,Алкогольные напитки / Вина,Алкогольные напитки / Вина,Вино виноградное,qwen,2026-07-07 10:41:29.106
3117,wolt,"БАКАЛЕЯ / Макароны, лапша, жайма","БАКАЛЕЯ / Макароны, лапша, жайма",Вермишель,qwen,2026-07-07 10:41:29.106
3101,wolt,БАКАЛЕЯ / Макароны и крупы,БАКАЛЕЯ / Макароны и крупы,Вермишель,qwen,2026-07-07 10:41:29.106
3104,wolt,Алкоголь / Вино,Алкоголь / Вино,Вино виноградное,qwen,2026-07-07 10:41:29.106
3105,wolt,БАКАЛЕЯ / Вода и напитки,БАКАЛЕЯ / Вода и напитки,Вода минеральная,qwen,2026-07-07 10:41:29.106
3106,wolt,БАКАЛЕЯ / МАКАРОННЫЕ ИЗДЕЛИЯ,БАКАЛЕЯ / МАКАРОННЫЕ ИЗДЕЛИЯ,Вермишель,qwen,2026-07-07 10:41:29.106
3603,wolt,Вода и Напитки / Кола,Вода и Напитки / Кола,Вода питьевая,qwen,2026-07-07 11:33:51.709
3604,wolt,ВЫПЕЧКА 🥐 ,ВЫПЕЧКА 🥐 ,Булочки сдобные,qwen,2026-07-07 11:33:51.709
3605,wolt,Вода соки напитки / Напитки,Вода соки напитки / Напитки,Вода питьевая,qwen,2026-07-07 11:33:51.709
3606,wolt,"Выпечка / Хлеб, булочки","Выпечка / Хлеб, булочки",Булочки сдобные,qwen,2026-07-07 11:33:51.709
3607,wolt,Вода соки напитки / Вода,Вода соки напитки / Вода,Вода питьевая,qwen,2026-07-07 11:33:51.709
3151,wolt,ВИНО 🍷 / Казахстан,ВИНО 🍷 / Казахстан,Вино виноградное,qwen,2026-07-07 10:57:26.799
3182,wolt,ВИНО🍷 / ВИНА АРГЕНТИНЫ,ВИНО🍷 / ВИНА АРГЕНТИНЫ,Вино виноградное,qwen,2026-07-07 10:57:26.799
3143,wolt,Алкоголь / Белые вина,Алкоголь / Белые вина,Вино виноградное,qwen,2026-07-07 10:41:29.106
3183,wolt,ВИНО🍷,ВИНО🍷,Вино виноградное,qwen,2026-07-07 10:57:26.799
3146,wolt,БАКАЛЕЯ / Снэки,БАКАЛЕЯ / Снэки,Вафли,qwen,2026-07-07 10:41:29.106
3158,wolt,ВИНО🍷 / БЕЗАЛКОГОЛЬНОЕ ВИНО,ВИНО🍷 / БЕЗАЛКОГОЛЬНОЕ ВИНО,Вино виноградное,qwen,2026-07-07 10:57:26.799
3184,wolt,ВИНО🍷 / РОЗОВОЕ ВИНО,ВИНО🍷 / РОЗОВОЕ ВИНО,Вино виноградное,qwen,2026-07-07 10:57:26.799
3149,wolt,"Алкоголь / Игристые вина, шампанское","Алкоголь / Игристые вина, шампанское",Вино виноградное,qwen,2026-07-07 10:41:29.106
3175,wolt,ВИНО🍷 / Розовое,ВИНО🍷 / Розовое,Вино виноградное,qwen,2026-07-07 10:57:26.799
3152,wolt,ВИНО🍷 / Вина ФРАНЦИИ,ВИНО🍷 / Вина ФРАНЦИИ,Вино виноградное,qwen,2026-07-07 10:57:26.799
3164,wolt,ВИНО 🍷 / КРАСНОЕ ВИНО 🍷,ВИНО 🍷 / КРАСНОЕ ВИНО 🍷,Вино виноградное,qwen,2026-07-07 10:57:26.799
3157,wolt,ВИНО 🍷 / Чили,ВИНО 🍷 / Чили,Вино виноградное,qwen,2026-07-07 10:57:26.799
3176,wolt,ВИНО🍷 / Импорт,ВИНО🍷 / Импорт,Вино виноградное,qwen,2026-07-07 10:57:26.799
3166,wolt,ВИНО 🍷 / Новая Зеландия,ВИНО 🍷 / Новая Зеландия,Вино виноградное,qwen,2026-07-07 10:57:26.799
3153,wolt,ВИНО🍷 / Вина США,ВИНО🍷 / Вина США,Вино виноградное,qwen,2026-07-07 10:57:26.799
3165,wolt,ВИНО 🍷 / Италия,ВИНО 🍷 / Италия,Вино виноградное,qwen,2026-07-07 10:57:26.799
3608,wolt,"Вода, соки и напитки / Холодный чай/ кофе","Вода, соки и напитки / Холодный чай/ кофе",Вода питьевая,qwen,2026-07-07 11:33:51.709
3609,wolt,Вода и напитки / Вода,Вода и напитки / Вода,Вода питьевая,qwen,2026-07-07 11:33:51.709
3610,wolt,"Вода, соки и напитки / Соки","Вода, соки и напитки / Соки",Вода питьевая,qwen,2026-07-07 11:33:51.709
3611,wolt,"Вино, шампанское / Белое вино","Вино, шампанское / Белое вино",Вино виноградное,qwen,2026-07-07 11:33:51.709
3612,wolt,Вино / Белое 🥂,Вино / Белое 🥂,Вино виноградное,qwen,2026-07-07 11:33:51.709
3613,wolt,"Вода, соки и напитки / Нектары","Вода, соки и напитки / Нектары",Вода питьевая,qwen,2026-07-07 11:33:51.709
3614,wolt,Вода и Напитки / Пепси,Вода и Напитки / Пепси,Вода питьевая,qwen,2026-07-07 11:33:51.709
3615,wolt,"Вино и шампанское / Игристое вино, шампанское","Вино и шампанское / Игристое вино, шампанское",Вино виноградное,qwen,2026-07-07 11:33:51.709
3616,wolt,ВЫПЕЧКА И ПИРОГИ 🥧 / СЛОЙКИ И ДАТСКАЯ ВЫПЕЧКА ,ВЫПЕЧКА И ПИРОГИ 🥧 / СЛОЙКИ И ДАТСКАЯ ВЫПЕЧКА ,Булочки сдобные,qwen,2026-07-07 11:33:51.709
3617,wolt,Вода дистиллированая,Вода дистиллированая,Вода питьевая,qwen,2026-07-07 11:33:51.709
4862,wolt,ФРУКТЫ 🍎 / ГРУША,ФРУКТЫ 🍎 / ГРУША,Груши,qwen,2026-07-07 14:18:50.671
3139,wolt,"БАКАЛЕЯ / ДЖЕМ, ВАРЕНИЕ","БАКАЛЕЯ / ДЖЕМ, ВАРЕНИЕ","Варенье, джем",qwen,2026-07-07 10:41:29.106
3144,wolt,АРАХИС🥜,АРАХИС🥜,Арахис (орех земляной),qwen,2026-07-07 10:41:29.106
3142,wolt,АРАХИС,АРАХИС,Арахис (орех земляной),qwen,2026-07-07 10:41:29.106
3140,wolt,"БАКАЛЕЯ / Мед, варенье, джемы","БАКАЛЕЯ / Мед, варенье, джемы","Варенье, джем",qwen,2026-07-07 10:41:29.106
3172,wolt,ВИНО / Чили,ВИНО / Чили,Вино виноградное,qwen,2026-07-07 10:57:26.799
3159,wolt,ВИНО 🍷 / Вермут,ВИНО 🍷 / Вермут,Вино виноградное,qwen,2026-07-07 10:57:26.799
3180,wolt,ВИНО / РОЗОВОЕ,ВИНО / РОЗОВОЕ,Вино виноградное,qwen,2026-07-07 10:57:26.799
3150,wolt,ВИНО / БЕЛОЕ ПОЛУСЛАДКОЕ,ВИНО / БЕЛОЕ ПОЛУСЛАДКОЕ,Вино виноградное,qwen,2026-07-07 10:57:26.799
3173,wolt,ВИНО / ВИНО КРАСНОЕ,ВИНО / ВИНО КРАСНОЕ,Вино виноградное,qwen,2026-07-07 10:57:26.799
3178,wolt,ВИНО / Белое полусухое,ВИНО / Белое полусухое,Вино виноградное,qwen,2026-07-07 10:57:26.799
3169,wolt,ВИНО / США,ВИНО / США,Вино виноградное,qwen,2026-07-07 10:57:26.799
4863,wolt,"ФРУКТЫ_И_ЯГОДЫ / Замороженные фрукты, овощи, ягоды, грибы","ФРУКТЫ_И_ЯГОДЫ / Замороженные фрукты, овощи, ягоды, грибы",Кабачки,qwen,2026-07-07 14:18:50.671
4864,wolt,ФРУКТЫ И ЯГОДЫ / Свежие фрукты,ФРУКТЫ И ЯГОДЫ / Свежие фрукты,Груши,qwen,2026-07-07 14:18:50.671
4865,wolt,"ФРУКТЫ_И_ЯГОДЫ / Замороженные фрукты, овощи, ягоды, грибы","ФРУКТЫ_И_ЯГОДЫ / Замороженные фрукты, овощи, ягоды, грибы",Грибы свежие,qwen,2026-07-07 14:18:50.671
4866,wolt,"Фрукты / Яблоки, Груши","Фрукты / Яблоки, Груши",Груши,qwen,2026-07-07 14:18:50.671
4867,wolt,"ФРУКТЫ, ОВОЩИ И СУХОФРУКТЫ 🍇 / Сухофрукты и орехи","ФРУКТЫ, ОВОЩИ И СУХОФРУКТЫ 🍇 / Сухофрукты и орехи",Изюм,qwen,2026-07-07 14:18:50.671
4868,wolt,"ФРУКТЫ И ЯГОДЫ / Замороженные фрукты, овощи, ягоды, грибы","ФРУКТЫ И ЯГОДЫ / Замороженные фрукты, овощи, ягоды, грибы",Грибы свежие,qwen,2026-07-07 14:18:50.671
4869,wolt,ФРУКТЫ_И_ЯГОДЫ / Свежие фрукты,ФРУКТЫ_И_ЯГОДЫ / Свежие фрукты,Груши,qwen,2026-07-07 14:18:50.671
4870,wolt,"ФРУКТЫ И ЯГОДЫ / Замороженные фрукты, овощи, ягоды, грибы","ФРУКТЫ И ЯГОДЫ / Замороженные фрукты, овощи, ягоды, грибы",Кабачки,qwen,2026-07-07 14:18:50.671
3232,wolt,ВИНО 🍷 / Южная Африка,ВИНО 🍷 / Южная Африка,Вино виноградное,qwen,2026-07-07 10:57:26.799
3228,wolt,ВИНО🍷 / Вина ПОРТУГАЛИИ,ВИНО🍷 / Вина ПОРТУГАЛИИ,Вино виноградное,qwen,2026-07-07 10:57:26.799
3194,wolt,ВИНО🍷 / Вина ИТАЛИИ,ВИНО🍷 / Вина ИТАЛИИ,Вино виноградное,qwen,2026-07-07 10:57:26.799
3213,wolt,ВИНО🍷 / Белое,ВИНО🍷 / Белое,Вино виноградное,qwen,2026-07-07 10:57:26.799
3209,wolt,ВИНО 🍷 / ИГРИСТОЕ ВИНО 🥂,ВИНО 🍷 / ИГРИСТОЕ ВИНО 🥂,Вино виноградное,qwen,2026-07-07 10:57:26.799
3221,wolt,ВИНО🍷 / Красное вино,ВИНО🍷 / Красное вино,Вино виноградное,qwen,2026-07-07 10:57:26.799
3193,wolt,ВИНО🍷 / Игристое вино,ВИНО🍷 / Игристое вино,Вино виноградное,qwen,2026-07-07 10:57:26.799
3200,wolt,ВИНО 🍷 / Франция,ВИНО 🍷 / Франция,Вино виноградное,qwen,2026-07-07 10:57:26.799
3227,wolt,ВИНО🍷 / Розовое вино,ВИНО🍷 / Розовое вино,Вино виноградное,qwen,2026-07-07 10:57:26.799
3212,wolt,ВИНО 🍷 / Грузия,ВИНО 🍷 / Грузия,Вино виноградное,qwen,2026-07-07 10:57:26.799
3230,wolt,ВИНО🍷 / КРАСНОЕ ВИНО,ВИНО🍷 / КРАСНОЕ ВИНО,Вино виноградное,qwen,2026-07-07 10:57:26.799
3237,wolt,ВИНО🍷 / Красное,ВИНО🍷 / Красное,Вино виноградное,qwen,2026-07-07 10:57:26.799
3202,wolt,ВИНО 🍷 / Германия,ВИНО 🍷 / Германия,Вино виноградное,qwen,2026-07-07 10:57:26.799
3205,wolt,ВИНО🍷 / ВИНА ЧИЛИ,ВИНО🍷 / ВИНА ЧИЛИ,Вино виноградное,qwen,2026-07-07 10:57:26.799
3239,wolt,ВИНО 🍷 / Испания,ВИНО 🍷 / Испания,Вино виноградное,qwen,2026-07-07 10:57:26.799
3198,wolt,ВИНО 🍷 / РОЗОВОЕ ВИНО 🍷,ВИНО 🍷 / РОЗОВОЕ ВИНО 🍷,Вино виноградное,qwen,2026-07-07 10:57:26.799
3203,wolt,ВИНО🍷 / ВИНА ГЕРМАНИИ,ВИНО🍷 / ВИНА ГЕРМАНИИ,Вино виноградное,qwen,2026-07-07 10:57:26.799
3218,wolt,ВИНО 🍷 / Португалия,ВИНО 🍷 / Португалия,Вино виноградное,qwen,2026-07-07 10:57:26.799
3233,wolt,ВИНО🍷 / БЕЛОЕ ВИНО,ВИНО🍷 / БЕЛОЕ ВИНО,Вино виноградное,qwen,2026-07-07 10:57:26.799
3618,wolt,Вино и шампанское / Безакогольное вино и шампанское,Вино и шампанское / Безакогольное вино и шампанское,Вино виноградное,qwen,2026-07-07 11:33:51.709
3619,wolt,ВТОРЫЕ БЛЮДА 🍲,ВТОРЫЕ БЛЮДА 🍲,Баранина,qwen,2026-07-07 11:33:51.709
3620,wolt,"ВЫПЕЧКА И ПИРОГИ / Тарты, тарталетки и гриссини","ВЫПЕЧКА И ПИРОГИ / Тарты, тарталетки и гриссини",Булочки сдобные,qwen,2026-07-07 11:33:51.709
3621,wolt,"ВЫПЕЧКА И ПИРОГИ / Булочки, круассаны и бриоши","ВЫПЕЧКА И ПИРОГИ / Булочки, круассаны и бриоши",Булочки сдобные,qwen,2026-07-07 11:33:51.709
3622,wolt,ВТОРЫЕ БЛЮДА 🍲,ВТОРЫЕ БЛЮДА 🍲,Вареники,qwen,2026-07-07 11:33:51.709
3623,wolt,"Вода, соки и напитки / Компоты/ морсы/ кисели","Вода, соки и напитки / Компоты/ морсы/ кисели",Вода минеральная,qwen,2026-07-07 11:33:51.709
3624,wolt,"Вода, соки и напитки / Соки","Вода, соки и напитки / Соки",Вода минеральная,qwen,2026-07-07 11:33:51.709
3625,wolt,Вода и напитки / Энергетики,Вода и напитки / Энергетики,Вода питьевая,qwen,2026-07-07 11:33:51.709
3626,wolt,"Вода, напитки / Вода","Вода, напитки / Вода",Вода минеральная,qwen,2026-07-07 11:33:51.709
3627,wolt,Вода и напитки / Энергетические напитки,Вода и напитки / Энергетические напитки,Вода питьевая,qwen,2026-07-07 11:33:51.709
3665,wolt,ГАРНИРЫ🍚,ГАРНИРЫ🍚,Вермишель,qwen,2026-07-07 11:33:51.709
4871,wolt,"Фрукты и ягоды / Яблоки, Груши","Фрукты и ягоды / Яблоки, Груши",Груши,qwen,2026-07-07 14:19:27.267
4872,wolt,"ЧАЙ, КОФЕ, СЛАДОСТИ / Жевательная резинка","ЧАЙ, КОФЕ, СЛАДОСТИ / Жевательная резинка",Жевательная резинка,qwen,2026-07-07 14:19:50.331
4873,wolt,"ЧАЙ, КОФЕ, СЛАДОСТИ / Мармелад и зефир","ЧАЙ, КОФЕ, СЛАДОСТИ / Мармелад и зефир",Зефир,qwen,2026-07-07 14:19:50.331
4874,wolt,ЯГОДЫ 🍓,ЯГОДЫ 🍓,Груши,qwen,2026-07-07 14:21:50.256
4875,wolt,ЯГОДЫ🍒,ЯГОДЫ🍒,Зелень,qwen,2026-07-07 14:21:50.256
4876,wolt,Шоколадные напитки / MOKATE,Шоколадные напитки / MOKATE,Зефир,qwen,2026-07-07 14:21:50.256
4877,wolt,Ягоды,Ягоды,Зелень,qwen,2026-07-07 14:21:50.256
4878,wolt,Шоколадные напитки / TWIX,Шоколадные напитки / TWIX,Зефир,qwen,2026-07-07 14:21:50.256
4879,wolt,Шоколад🍫,Шоколад🍫,Жевательная резинка,qwen,2026-07-07 14:21:50.256
4880,wolt,ШОКОЛАД И КОНФЕТЫ / Шоколадные батончики,ШОКОЛАД И КОНФЕТЫ / Шоколадные батончики,Зефир,qwen,2026-07-07 14:21:50.256
4881,wolt,Ягоды,Ягоды,Изюм,qwen,2026-07-07 14:21:50.256
4882,wolt,ЯГОДЫ🍒,ЯГОДЫ🍒,Изюм,qwen,2026-07-07 14:21:50.256
4883,wolt,ШОКОЛАД🍫,ШОКОЛАД🍫,Зефир,qwen,2026-07-07 14:21:50.256
4884,wolt,Шоколадные напитки / ALMAFOOD,Шоколадные напитки / ALMAFOOD,Зефир,qwen,2026-07-07 14:21:50.256
4885,wolt,Ягоды,Ягоды,Кабачки,qwen,2026-07-07 14:21:50.256
4886,wolt,ЭКЗОТИКА 🍉,ЭКЗОТИКА 🍉,Груши,qwen,2026-07-07 14:21:50.256
4887,wolt,ШОКОЛАДНЫЕ БОКСЫ🍫,ШОКОЛАДНЫЕ БОКСЫ🍫,Жевательная резинка,qwen,2026-07-07 14:21:50.256
4888,wolt,"Шоколады, сладости / Сублиматы","Шоколады, сладости / Сублиматы",Жевательная резинка,qwen,2026-07-07 14:21:50.256
4889,wolt,ЯГОДЫ🍓,ЯГОДЫ🍓,Кабачки,qwen,2026-07-07 14:21:50.256
4890,wolt,ШОКОЛАД и КОНФЕТЫ,ШОКОЛАД и КОНФЕТЫ,Жевательная резинка,qwen,2026-07-07 14:21:50.256
4948,wolt,Шампанское,Шампанское,Водка,qwen,2026-07-07 14:21:50.256
3255,wolt,"ВИНО, ВЕРМУТ🍷","ВИНО, ВЕРМУТ🍷",Вино виноградное,qwen,2026-07-07 10:57:26.799
3261,wolt,ВИНО🍷 / Белое вино,ВИНО🍷 / Белое вино,Вино виноградное,qwen,2026-07-07 10:57:26.799
